transaction_id,account_id,date,amount,merchant_name,merchant_entity_id,payment_channel,personal_finance_category_primary,personal_finance_category_detailed,pending,iso_currency_code
TXN00000168,ACC-CUST000099-CREDIT_CARD-1,2024-01-15,6.41,Service #183,MERCH000183,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000169,ACC-CUST000002-CHECKING-1,2024-01-15,19.71,Taxi #038,MERCH000038,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000170,ACC-CUST000087-CHECKING-2,2024-01-15,49.05,Target #092,MERCH000092,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000171,ACC-CUST000035-CHECKING-1,2024-01-15,48.88,Uber #087,MERCH000087,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000172,ACC-CUST000133-CHECKING-1,2024-01-15,11.56,Pizza Hut #020,MERCH000020,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000173,ACC-CUST000142-CHECKING-1,2024-01-15,22.54,Subway #097,MERCH000097,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000174,ACC-CUST000108-CHECKING-1,2024-01-15,42.07,Taxi #002,MERCH000002,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000175,ACC-CUST000013-CREDIT_CARD-2,2024-01-16,21.5,Pizza Hut #154,MERCH000154,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000176,ACC-CUST000140-CHECKING-1,2024-01-16,80.62,Taxi #002,MERCH000002,other,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000177,ACC-CUST000163-CHECKING-2,2024-01-16,10.91,Etsy #195,MERCH000195,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000178,ACC-CUST000146-CHECKING-1,2024-01-16,8.4,Walgreens #042,MERCH000042,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000179,ACC-CUST000159-CHECKING-1,2024-01-16,61.1,Walgreens #040,MERCH000040,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000180,ACC-CUST000038-CREDIT_CARD-1,2024-01-16,9.32,Uber #137,MERCH000137,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000181,ACC-CUST000175-CREDIT_CARD-2,2024-01-16,7.8,Medical Center #130,MERCH000130,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000182,ACC-CUST000070-CHECKING-1,2024-01-16,16.96,Gas Company #156,MERCH000156,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000183,ACC-CUST000003-CREDIT_CARD-2,2024-01-16,24.9,Lyft #003,MERCH000003,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000184,ACC-CUST000164-CREDIT_CARD-2,2024-01-16,60.43,Netflix #016,MERCH000016,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000185,ACC-CUST000190-CHECKING-1,2024-01-16,12.01,CVS Pharmacy #132,MERCH000132,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000186,ACC-CUST000140-CHECKING-1,2024-01-16,123.68,Taco Bell #023,MERCH000023,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000187,ACC-CUST000045-CHECKING-2,2024-01-16,12.58,Mobil #102,MERCH000102,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000188,ACC-CUST000051-CHECKING-1,2024-01-16,22.83,Pizza Hut #077,MERCH000077,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000189,ACC-CUST000105-CHECKING-1,2024-01-16,166.2,Concert Hall #134,MERCH000134,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000190,ACC-CUST000176-CHECKING-1,2024-01-16,80.09,76 #055,MERCH000055,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000191,ACC-CUST000031-CREDIT_CARD-2,2024-01-16,1.72,Safeway #136,MERCH000136,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000192,ACC-CUST000158-CREDIT_CARD-2,2024-01-17,496.68,Home Depot #073,MERCH000073,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000193,ACC-CUST000056-CHECKING-1,2024-01-17,23.99,Amazon #098,MERCH000098,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000194,ACC-CUST000153-CHECKING-1,2024-01-17,57.43,Best Buy #081,MERCH000081,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000195,ACC-CUST000184-CREDIT_CARD-1,2024-01-17,23.72,Netflix #114,MERCH000114,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000196,ACC-CUST000093-CREDIT_CARD-2,2024-01-17,280.1,Chevron #192,MERCH000192,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000197,ACC-CUST000075-CHECKING-1,2024-01-17,120.22,Merchant #067,MERCH000067,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000198,ACC-CUST000153-CHECKING-1,2024-01-17,272.46,Netflix #041,MERCH000041,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000199,ACC-CUST000116-CHECKING-1,2024-01-17,158.84,Merchant #040,MERCH000040,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000200,ACC-CUST000142-CHECKING-1,2024-01-17,82.45,Costco #103,MERCH000103,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000201,ACC-CUST000133-CHECKING-1,2024-01-17,-8.71,Spotify #155,MERCH000155,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000202,ACC-CUST000032-CHECKING-2,2024-01-17,25.42,Taxi #039,MERCH000039,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000203,ACC-CUST000164-CREDIT_CARD-2,2024-01-17,182.04,Business #053,MERCH000053,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000204,ACC-CUST000036-CHECKING-1,2024-01-17,-25.91,Lyft #040,MERCH000040,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000205,ACC-CUST000188-CHECKING-2,2024-01-18,36.81,Costco #052,MERCH000052,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000206,ACC-CUST000051-CREDIT_CARD-2,2024-01-18,15.25,Electric Company #037,MERCH000037,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000207,ACC-CUST000146-CREDIT_CARD-2,2024-01-18,240.33,Merchant #067,MERCH000067,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000208,ACC-CUST000055-CHECKING-2,2024-01-18,104.72,General Store #147,MERCH000147,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000209,ACC-CUST000068-CHECKING-1,2024-01-18,-46.24,Walmart #162,MERCH000162,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000210,ACC-CUST000066-CHECKING-2,2024-01-18,44.35,Netflix #085,MERCH000085,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000211,ACC-CUST000147-CREDIT_CARD-2,2024-01-18,33.45,Spotify #066,MERCH000066,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000212,ACC-CUST000120-CHECKING-1,2024-01-18,-49.37,Etsy #138,MERCH000138,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000213,ACC-CUST000175-CHECKING-1,2024-01-18,84.5,Merchant #052,MERCH000052,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000214,ACC-CUST000064-CREDIT_CARD-1,2024-01-19,13.56,Hospital #170,MERCH000170,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000215,ACC-CUST000143-CHECKING-1,2024-01-19,45.44,Business #188,MERCH000188,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000216,ACC-CUST000148-CREDIT_CARD-2,2024-01-19,63.95,Taxi #002,MERCH000002,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000217,ACC-CUST000032-CHECKING-2,2024-01-19,40.14,Movie Theater #129,MERCH000129,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000218,ACC-CUST000087-CHECKING-2,2024-01-19,180.15,Lowe's #178,MERCH000178,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000219,ACC-CUST000106-CHECKING-1,2024-01-19,85.28,Best Buy #164,MERCH000164,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000220,ACC-CUST000073-CHECKING-1,2024-01-19,21.84,Hospital #097,MERCH000097,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000221,ACC-CUST000070-CHECKING-1,2024-01-19,8.53,Home Depot #022,MERCH000022,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000222,ACC-CUST000142-CHECKING-1,2024-01-19,181.91,Internet Provider #113,MERCH000113,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000223,ACC-CUST000040-CHECKING-1,2024-01-19,236.18,Spotify #082,MERCH000082,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000224,ACC-CUST000146-CREDIT_CARD-2,2024-01-19,42.75,Subway #164,MERCH000164,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000225,ACC-CUST000188-CHECKING-2,2024-01-19,135.03,eBay #121,MERCH000121,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000226,ACC-CUST000123-CREDIT_CARD-2,2024-01-20,10.33,76 #003,MERCH000003,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000227,ACC-CUST000132-CREDIT_CARD-2,2024-01-20,31.57,Walgreens #172,MERCH000172,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000228,ACC-CUST000015-CREDIT_CARD-2,2024-01-20,29.62,General Store #118,MERCH000118,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000229,ACC-CUST000170-CREDIT_CARD-2,2024-01-20,13.65,Walmart #144,MERCH000144,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000230,ACC-CUST000055-CHECKING-2,2024-01-20,51.41,Merchant #139,MERCH000139,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000231,ACC-CUST000132-CHECKING-1,2024-01-20,103.7,Amazon #010,MERCH000010,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000232,ACC-CUST000197-CREDIT_CARD-2,2024-01-20,24.68,Best Buy #179,MERCH000179,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000233,ACC-CUST000130-CHECKING-2,2024-01-20,32.7,Hospital #170,MERCH000170,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000234,ACC-CUST000146-CHECKING-1,2024-01-20,1057.37,Walmart #025,MERCH000025,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000235,ACC-CUST000098-CHECKING-1,2024-01-20,17.8,McDonald's #120,MERCH000120,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000236,ACC-CUST000015-CREDIT_CARD-2,2024-01-20,10.68,Safeway #006,MERCH000006,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000237,ACC-CUST000153-CREDIT_CARD-2,2024-01-20,10.43,Target #110,MERCH000110,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000238,ACC-CUST000013-CREDIT_CARD-2,2024-01-20,121.39,Costco #172,MERCH000172,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000239,ACC-CUST000145-CREDIT_CARD-2,2024-01-20,2.6,Chevron #008,MERCH000008,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000240,ACC-CUST000008-CHECKING-2,2024-01-20,19.88,Walmart #162,MERCH000162,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000241,ACC-CUST000170-CHECKING-1,2024-01-20,12.57,General Store #041,MERCH000041,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000242,ACC-CUST000032-CREDIT_CARD-1,2024-01-20,31.27,Pizza Hut #110,MERCH000110,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000243,ACC-CUST000113-CREDIT_CARD-2,2024-01-21,31.4,Costco #001,MERCH000001,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000244,ACC-CUST000131-CREDIT_CARD-1,2024-01-21,-26.46,eBay #131,MERCH000131,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000245,ACC-CUST000104-CHECKING-1,2024-01-21,61.28,Spotify #052,MERCH000052,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000246,ACC-CUST000071-CREDIT_CARD-2,2024-01-21,-50.07,Pizza Hut #102,MERCH000102,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000247,ACC-CUST000105-CHECKING-1,2024-01-21,23.25,Mobil #077,MERCH000077,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000248,ACC-CUST000066-CHECKING-2,2024-01-21,17.01,Merchant #171,MERCH000171,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000249,ACC-CUST000096-CREDIT_CARD-2,2024-01-21,77.68,Chevron #047,MERCH000047,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000250,ACC-CUST000073-CHECKING-1,2024-01-21,10.75,Subway #114,MERCH000114,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000251,ACC-CUST000123-CHECKING-1,2024-01-21,88.38,Amazon #083,MERCH000083,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000252,ACC-CUST000046-CHECKING-1,2024-01-21,-4.81,Etsy #019,MERCH000019,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000253,ACC-CUST000198-CHECKING-1,2024-01-21,-28.77,Taxi #070,MERCH000070,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000254,ACC-CUST000111-CHECKING-1,2024-01-21,-26.9,Concert Hall #047,MERCH000047,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000255,ACC-CUST000036-CREDIT_CARD-2,2024-01-21,37.96,CVS Pharmacy #117,MERCH000117,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000256,ACC-CUST000106-CREDIT_CARD-2,2024-01-21,39.53,BP #078,MERCH000078,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000257,ACC-CUST000172-CHECKING-2,2024-01-21,10.91,General Store #005,MERCH000005,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000258,ACC-CUST000008-CHECKING-2,2024-01-21,17.27,Clinic #064,MERCH000064,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000259,ACC-CUST000142-CREDIT_CARD-2,2024-01-21,195.84,Best Buy #107,MERCH000107,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000260,ACC-CUST000118-CHECKING-1,2024-01-21,64.9,Lyft #173,MERCH000173,other,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000261,ACC-CUST000034-CHECKING-1,2024-01-22,95.64,Service #192,MERCH000192,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000262,ACC-CUST000156-CREDIT_CARD-2,2024-01-22,23.44,Water Utility #173,MERCH000173,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000263,ACC-CUST000075-CHECKING-1,2024-01-22,35.85,Water Utility #036,MERCH000036,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000264,ACC-CUST000057-CHECKING-2,2024-01-22,56.08,CVS Pharmacy #137,MERCH000137,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000265,ACC-CUST000158-CHECKING-1,2024-01-22,-8.19,General Store #151,MERCH000151,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000266,ACC-CUST000135-CHECKING-1,2024-01-22,28.43,Taco Bell #160,MERCH000160,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000267,ACC-CUST000176-CREDIT_CARD-2,2024-01-22,53.36,eBay #173,MERCH000173,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000268,ACC-CUST000133-CHECKING-1,2024-01-22,84.74,BP #156,MERCH000156,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000269,ACC-CUST000146-CHECKING-1,2024-01-22,84.34,Water Utility #180,MERCH000180,other,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000270,ACC-CUST000162-CHECKING-1,2024-01-22,27.07,Mobil #011,MERCH000011,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000271,ACC-CUST000013-CREDIT_CARD-2,2024-01-22,119.31,Amazon #147,MERCH000147,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000272,ACC-CUST000151-CHECKING-2,2024-01-23,7.98,Online Store #064,MERCH000064,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000273,ACC-CUST000132-CHECKING-1,2024-01-23,10.7,Pizza Hut #065,MERCH000065,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000274,ACC-CUST000015-CREDIT_CARD-2,2024-01-23,53.55,Target #073,MERCH000073,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000275,ACC-CUST000112-CHECKING-1,2024-01-23,52.16,Movie Theater #057,MERCH000057,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000276,ACC-CUST000017-CHECKING-1,2024-01-23,67.9,Target #066,MERCH000066,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000277,ACC-CUST000146-CREDIT_CARD-2,2024-01-23,21.28,CVS Pharmacy #132,MERCH000132,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000278,ACC-CUST000118-CHECKING-1,2024-01-23,21.56,Service #157,MERCH000157,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000279,ACC-CUST000191-CREDIT_CARD-2,2024-01-23,13.48,eBay #004,MERCH000004,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000280,ACC-CUST000035-CREDIT_CARD-2,2024-01-23,31.66,Kroger #124,MERCH000124,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000281,ACC-CUST000132-CREDIT_CARD-2,2024-01-23,13.91,Metro Transit #129,MERCH000129,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000282,ACC-CUST000039-CREDIT_CARD-2,2024-01-23,102.72,Target #092,MERCH000092,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000283,ACC-CUST000132-CREDIT_CARD-2,2024-01-23,63.03,Best Buy #018,MERCH000018,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000284,ACC-CUST000146-CHECKING-1,2024-01-24,120.76,Internet Provider #141,MERCH000141,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000285,ACC-CUST000146-CREDIT_CARD-2,2024-01-24,109.21,Amazon #070,MERCH000070,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000286,ACC-CUST000155-CHECKING-1,2024-01-24,31.91,Etsy #177,MERCH000177,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000287,ACC-CUST000169-CHECKING-1,2024-01-24,37.54,Electric Company #175,MERCH000175,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000288,ACC-CUST000016-CHECKING-1,2024-01-24,38.88,Lowe's #103,MERCH000103,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000289,ACC-CUST000071-CHECKING-1,2024-01-24,20.24,Online Store #086,MERCH000086,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000290,ACC-CUST000143-CHECKING-1,2024-01-24,12.37,Water Utility #030,MERCH000030,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000291,ACC-CUST000111-CHECKING-1,2024-01-24,-3.62,Kroger #155,MERCH000155,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000292,ACC-CUST000036-CREDIT_CARD-2,2024-01-24,13.69,BP #200,MERCH000200,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000293,ACC-CUST000120-CHECKING-1,2024-01-25,127.58,Walmart #107,MERCH000107,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000294,ACC-CUST000087-CHECKING-2,2024-01-25,16.36,BP #156,MERCH000156,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000295,ACC-CUST000081-CREDIT_CARD-1,2024-01-25,-27.52,Pizza Hut #130,MERCH000130,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000296,ACC-CUST000153-CHECKING-1,2024-01-25,-6.0,Etsy #020,MERCH000020,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000297,ACC-CUST000087-CHECKING-2,2024-01-25,114.14,Business #078,MERCH000078,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000298,ACC-CUST000009-CREDIT_CARD-2,2024-01-25,65.47,Etsy #152,MERCH000152,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000299,ACC-CUST000014-CHECKING-1,2024-01-25,27.84,Merchant #077,MERCH000077,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000300,ACC-CUST000169-CHECKING-1,2024-01-25,182.36,Medical Center #072,MERCH000072,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000301,ACC-CUST000191-CHECKING-1,2024-01-25,9.54,Lyft #172,MERCH000172,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000302,ACC-CUST000143-CHECKING-1,2024-01-25,12.93,Exxon #149,MERCH000149,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000303,ACC-CUST000075-CHECKING-1,2024-01-25,41.26,Target #150,MERCH000150,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000304,ACC-CUST000190-CREDIT_CARD-2,2024-01-25,36.09,Shopify #073,MERCH000073,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000305,ACC-CUST000141-CHECKING-1,2024-01-25,74.97,Shell #186,MERCH000186,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000306,ACC-CUST000164-CREDIT_CARD-2,2024-01-25,-22.84,Amazon #106,MERCH000106,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000307,ACC-CUST000149-CHECKING-1,2024-01-25,47.9,Walgreens #128,MERCH000128,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000308,ACC-CUST000078-CREDIT_CARD-1,2024-01-25,89.67,Walmart #107,MERCH000107,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000309,ACC-CUST000106-CREDIT_CARD-2,2024-01-26,38.12,Target #011,MERCH000011,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00000310,ACC-CUST000035-CHECKING-1,2024-01-26,65.34,Walgreens #080,MERCH000080,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000311,ACC-CUST000056-CHECKING-1,2024-01-26,15.55,BP #181,MERCH000181,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000312,ACC-CUST000151-CREDIT_CARD-1,2024-01-26,-11.57,Vendor #009,MERCH000009,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000313,ACC-CUST000176-CHECKING-1,2024-01-26,-6.96,Etsy #195,MERCH000195,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000314,ACC-CUST000146-CHECKING-1,2024-01-26,-22.13,Clinic #100,MERCH000100,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000315,ACC-CUST000105-CREDIT_CARD-2,2024-01-26,39.22,eBay #052,MERCH000052,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000316,ACC-CUST000018-CREDIT_CARD-2,2024-01-26,16.55,76 #115,MERCH000115,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000317,ACC-CUST000014-CHECKING-1,2024-01-26,22.01,Clinic #141,MERCH000141,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000318,ACC-CUST000075-CHECKING-1,2024-01-26,91.41,Gas Company #129,MERCH000129,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000319,ACC-CUST000105-CREDIT_CARD-2,2024-01-26,-3.86,Internet Provider #172,MERCH000172,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00000320,ACC-CUST000132-CHECKING-1,2024-01-26,13.99,Bus Line #075,MERCH000075,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000321,ACC-CUST000002-CHECKING-1,2024-01-26,14.15,Etsy #152,MERCH000152,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000322,ACC-CUST000198-CREDIT_CARD-2,2024-01-26,41.9,Subway #133,MERCH000133,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000323,ACC-CUST000075-CREDIT_CARD-2,2024-01-26,23.6,CVS Pharmacy #194,MERCH000194,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000324,ACC-CUST000165-CREDIT_CARD-1,2024-01-26,64.6,BP #148,MERCH000148,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000325,ACC-CUST000117-CHECKING-1,2024-01-27,591.14,Subway #192,MERCH000192,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000326,ACC-CUST000026-CREDIT_CARD-2,2024-01-27,83.44,General Store #143,MERCH000143,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000327,ACC-CUST000153-CREDIT_CARD-2,2024-01-27,-5.2,Business #068,MERCH000068,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000328,ACC-CUST000146-CHECKING-1,2024-01-27,-11.37,Shopify #054,MERCH000054,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00000329,ACC-CUST000116-CREDIT_CARD-2,2024-01-27,58.73,Bus Line #011,MERCH000011,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000330,ACC-CUST000113-CHECKING-1,2024-01-27,53.28,Chevron #151,MERCH000151,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00000331,ACC-CUST000018-CREDIT_CARD-2,2024-01-27,46.01,Movie Theater #129,MERCH000129,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00000332,ACC-CUST000140-CHECKING-1,2024-01-27,53.12,Hospital #170,MERCH000170,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00000333,ACC-CUST000183-CREDIT_CARD-1,2024-01-27,15.67,Subway #047,MERCH000047,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00000334,ACC-CUST000020-CREDIT_CARD-2,2024-01-27,24.42,Metro Transit #115,MERCH000115,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00000335,ACC-CUST000052-CHECKING-2,2024-01-27,14.71,General Store #196,MERCH000196,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
